"Customer Name",TotalSales,SalesRank
"Max Jones",37693.37599999998,69
"Sanjit Jacobs",22667.279999999984,197
"Laurel Beltran",29069.96399999997,123
"Sarah Brown",38465.996,64
"Corey Catlett",15243.781000000006,346
"Darren Powers",6205.087999999997,614
"Jeremy Lonsdale",18856.446000000007,260
"Sean Miller",150258.40000000008,1
"Barry Blumstein",4413.069999999998,685
"Philip Brown",8741.7,523
"Greg Matthias",18981.778,256
"Nick Radford",13105.986999999992,408
"Edward Hooks",60035.830000000016,20
"Fred Hopkins",40101.96,57
"Brian Thompson",19180.501999999993,251
"Adrian Barton",86133.66100000001,5
"Scot Coram",26231.757999999998,150
"Roy Skaria",133.97800000000004,789
"Arianne Irving",26254.73599999999,149
"Denny Joy",12075.119999999999,436
"Barbara Fisher",3514.808000000001,710
"Tiffany House",6133.250999999999,616
"Arthur Wiediger",17108.594,301
"Joni Wasserman",7464.536000000001,571
"Michelle Huthwaite",17909.697999999993,279
"Frank Merwin",22417.19800000001,202
"George Zrebassa",14727.722000000007,363
"Tracy Collins",4155.068000000001,691
"Tracy Blumstein",28383.72799999997,129
"Resi Pölking",30852.73999999997,113
"Lena Radford",30857.341999999975,112
"Magdelene Morse",7884.1230000000005,555
"Nona Balk",11835.649,441
"Darrin Sayre",10573.262999999997,470
"Vicky Freymann",4918.7339999999995,665
"Scott Williamson",11799.900000000001,442
"Pauline Webber",20729.465999999993,218
"Ken Dana",13461.060000000001,392
"Doug O'Connell",5833.559999999999,625
"Guy Armstrong",5853.415999999999,623
"Jeremy Lonsdale",18856.446000000007,260
"Stephanie Ulpright",15572.263999999996,337
"Fred McMath",15139.565999999997,350
"Maribeth Yedwab",13455.712000000003,394
"Nathan Mautz",38756.043999999994,62
"Carlos Soltero",18166.45499999999,276
"Pete Kriz",48951.90400000001,35
"Harry Marie",48893.04480000001,36
"Alan Hwang",28832.093999999997,124
"Fred Chung",23195.046000000006,187
"Cathy Prescott",30984.602,111
"Sean Christensen",23826.364000000005,175
"Heather Jas",2148.5999999999995,740
"Cassandra Brandow",36169.42700000001,78
"Evan Henry",5461.0859999999975,642
"Luke Weiss",32523.114000000005,101
"Michael Kennedy",13814.168000000005,383
"John Huston",3173.5100000000007,718
"Deborah Brumfield",27729.95700000001,134
"Trudy Brown",16786.068,310
"Nathan Mautz",38756.043999999994,62
"Thomas Thornton",8562.293999999996,533
"Roland Schwarz",22991.580000000005,189
"Trudy Brown",16786.068,310
"Alice McCarthy",4884.061999999998,668
"Michael Paige",23901.891999999996,174
"Marc Harrigan",14290.381000000001,370
"Christina Anderson",15889.73719999999,331
"Ken Dana",13461.060000000001,392
"Don Weiss",2064.480000000001,742
"Andrew Gjertsen",14032.078999999998,380
"Justin Hirsh",13538.344000000001,391
"Dave Kipp",15903.307000000003,330
"Anthony Rawles",27139.985999999986,137
"Sally Matthias",1398.784,760
"Duane Benoit",6931.2519999999995,587
"Phillip Flathmann",13236.727999999992,400
"Ashley Jarboe",11035.439999999997,460
"Eugene Barchas",18426.826,269
"Erin Smith",27891.115999999987,131
"Shahid Shariari",18340.857000000004,272
"Arthur Gainer",27064.747000000003,138
"Craig Yedwab",17400.126000000004,292
"Rachel Payne",5727.845199999997,633
"Dennis Bolton",6488.815999999998,601
"Christine Kargatis",17637.606000000003,284
"Duane Noonan",12838.73999999999,421
"Dave Poirier",12989.289999999997,415
"Rose O'Brian",22892.82799999999,192
"Matt Abelman",25683.721,155
"Jonathan Doherty",38738.755999999994,63
"Paul Stevenson",7671.888999999998,562
"Jennifer Ferguson",14228.698,373
"Rick Duston",22458.23,201
"Erin Smith",27891.115999999987,131
"Katherine Nockton",15703.721999999994,333
"Victoria Pisteka",19161.705999999995,253
"Carlos Soltero",18166.45499999999,276
"Ken Brennan",5845.314000000001,624
"Ashley Jarboe",11035.439999999997,460
"Patrick O'Donnell",14959.313999999995,354
"Dave Poirier",12989.289999999997,415
"Gene McClure",7534.081999999998,567
"Craig Carreira",13618.151500000005,388
"Sanjit Jacobs",22667.279999999984,197
"Sarah Foster",20536.686,220
"Raymond Messe",8720.823999999995,524
"Katherine Murray",33658.44599999999,91
"Frank Hawley",25144.254000000015,163
"Deirdre Greer",19174.91799999999,252
"Mitch Webber",32051.39999999999,104
"Sung Chung",1683.782,748
"Bradley Drucker",26449.79699999999,147
"Liz Pelletier",4539.606000000001,679
"Nora Preis",47419.08250000001,40
"Dave Poirier",12989.289999999997,415
"Rick Bensley",27339.415999999997,136
"Logan Currie",15630.611999999992,335
"William Brown",36148.859999999986,79
"Maya Herman",13222.678000000002,402
"Sean Christensen",23826.364000000005,175
"Matt Hagelstein",7516.799999999998,569
"John Castell",16632.355000000003,313
"Ross DeVincentis",6825.665999999998,590
"Steve Chapman",15458.408000000007,340
"Nick Crebassa",49450.43899999998,33
"Jack O'Briant",19529.699,240
"Victoria Wilson",36676.202,74
"Ben Peterman",21661.743,208
"Paul Prost",42455.51999999999,52
"Steven Cartwright",31357.210000000014,109
"Carlos Daly",12203.817999999994,434
"Greg Matthias",18981.778,256
"Barry Weirich",364.622,784
"Ricardo Emerson",290.16,787
"Hallie Redmond",7795.738000000003,559
"Tracy Poddar",11619.740000000002,444
"Karl Braun",9416.714000000004,505
"Anna Chung",3943.866,699
"Duane Noonan",12838.73999999999,421
"Chuck Clark",17220.299999999985,298
"Toby Swindell",5830.384000000001,626
"Meg O'Connel",8377.973,538
"Roy Phan",13024.266,414
"James Lanier",9429.122999999996,503
"Bart Watters",28502.15799999999,128
"Shirley Jackson",7142.2260000000015,580
"Frank Gastineau",8298.793999999996,542
"Eugene Hildebrand",18078.853000000003,277
"Brendan Sweed",14729.577999999994,361
"Joy Smith",15098.944000000003,351
"John Castell",16632.355000000003,313
"Janet Molinari",10824.846000000001,466
"Christina DeMoss",6625.083999999999,595
"Janet Molinari",10824.846000000001,466
"Shahid Shariari",18340.857000000004,272
"Harry Greene",4713.727999999998,673
"Becky Castell",17602.026,286
"Alejandro Ballentine",5388.484,646
"Muhammed Yedwab",24806.396000000008,164
"Natalie Fritzler",49936.92599999998,31
"Nona Balk",11835.649,441
"Eric Murdock",5602.204,637
"Maureen Fritzler",5622.289000000001,636
"Christopher Martinez",53724.069999999956,26
"Erin Creighton",2771.463999999999,724
"Bill Overfelt",15516.47999999999,338
"Vivian Mathis",2284.140000000001,734
"Adam Bellavance",46396.06999999999,43
"Chris McAfee",13723.022000000003,385
"Kelly Williams",1416.956,759
"Michael Moore",22764.429999999997,194
"Ruben Dartt",18803.524000000005,262
"Liz MacKendrick",8080.673999999997,547
"Cari Sayre",7603.194,564
"Kean Thornton",27852.58839999999,132
"Bobby Elias",13568.638000000003,389
"Neil Französisch",2263.012,735
"Delfina Latchford",8676.365999999998,527
"Maurice Satty",9680.351999999999,494
"Michelle Moray",16499.230999999992,316
"Jennifer Braxton",10749.705,467
"Speros Goranitis",18701.875999999993,265
"Patrick Bzostek",4012.555999999999,695
"Ann Chong",14998.555999999999,353
"Mathew Reese",3835.078000000001,704
"Benjamin Farhat",9511.012000000002,499
"Ben Wallace",10357.379999999996,477
"Troy Staebel",16811.284000000003,308
"Aaron Smayling",18210.182000000008,275
"Allen Armold",6338.339999999998,607
"Paul Stevenson",7671.888999999998,562
"Rachel Payne",5727.845199999997,633
"Noah Childs",10930.491999999997,465
"Sam Craven",20177.7636,225
"Brendan Dodson",1923.2400000000005,743
"Suzanne McNair",33380.39200000002,93
"Eugene Barchas",18426.826,269
"Harold Pawlan",11941.864,438
"Evan Bailliet",7117.9760000000015,581
"Susan MacKendrick",6258.290999999999,611
"Trudy Glocke",12448.010999999999,428
"Damala Kotsonis",19521.183999999997,241
"Maria Bertelson",8563.975999999999,532
"Sandra Flanagan",4581.245999999998,677
"Pamela Stobb",13088.878999999999,410
"Roger Barcio",12404.700000000003,430
"Roy Skaria",133.97800000000004,789
"Sarah Brown",38465.996,64
"Heather Jas",2148.5999999999995,740
"Stuart Van",7626.540000000002,563
"Bobby Elias",13568.638000000003,389
"Annie Zypern",9732.168,493
"Harold Dahlen",1508.1599999999996,757
"Barry Franz",8003.329999999999,551
"Henia Zydlo",5319.120000000002,648
"Frank Carlisle",20488.077999999994,221
"Theone Pippenger",26724.356,143
"Ed Braxton",20689.624,219
"Jeremy Pistek",21437.644000000004,212
"Tamara Dahlen",8607.348000000004,529
"Denise Monton",24446.82199999998,169
"Emily Grady",10992.119999999995,462
"Henry Goldwyn",19105.074000000008,254
"Bart Folk",1637.6999999999996,752
"Sanjit Chand",84854.03399999999,6
"Carlos Soltero",18166.45499999999,276
"Bill Donatelli",34033.070999999996,88
"Mary Zewe",15389.356000000002,345
"Pauline Webber",20729.465999999993,218
"Bill Stewart",20274.730000000003,223
"Dianna Arnett",743.1639999999999,777
"Max Engle",11450.703199999998,447
"Maya Herman",13222.678000000002,402
"Bobby Trafton",3623.2260000000006,709
"Michael Moore",22764.429999999997,194
"Neoma Murray",12740.097,424
"Mark Hamilton",14737.082000000004,360
"Toby Carlisle",25571.102000000006,158
"Maya Herman",13222.678000000002,402
"Emily Phan",32868.36079999999,98
"Joseph Holt",47729.948,39
"Craig Molinari",23906.702400000013,173
"Frank Olsen",15736.987999999998,332
"Mitch Webber",32051.39999999999,104
"Maribeth Schnelling",41089.809999999954,54
"Harold Pawlan",11941.864,438
"Adam Shillingsburg",19531.809999999998,239
"Cindy Stewart",34140.40499999999,87
"Maria Etezadi",63815.51800000002,17
"Maxwell Schwartz",18831.432000000015,261
"Kristen Hastings",35207.109,86
"Lena Creighton",44380.67400000002,47
"Art Ferguson",12317.458000000002,433
"Amy Hunt",14438.6316,366
"Grace Kelly",38983.67000000003,60
"Ken Lonsdale",84431.51700000004,7
"Frank Merwin",22417.19800000001,202
"John Lucas",16351.505999999994,319
"Gene McClure",7534.081999999998,567
"Matthew Clasen",4770.903999999999,671
"Cindy Schnelling",6422.3385,603
"Aaron Hawkins",10468.2,471
"Emily Phan",32868.36079999999,98
"Fred Wasserman",478.5,782
"Kelly Andreada",9117.055999999997,513
"Sample Company A",27747.42200000001,133
"Paul Gonzalez",11922.913999999992,440
"Tom Ashbrook",87573.71999999996,4
"Patrick O'Brill",44204.03419999999,48
"Suzanne McNair",33380.39200000002,93
"Steve Chapman",15458.408000000007,340
"Heather Kirkland",29266.783999999985,121
"Brad Thomas",2491.196,731
"Khloe Miller",2721.2380000000003,725
"Susan Pistek",23944.03899999999,172
"Laurel Beltran",29069.96399999997,123
"Joy Smith",15098.944000000003,351
"Carlos Soltero",18166.45499999999,276
"Maribeth Dona",22598.382,198
"Lisa DeCherney",11771.584000000003,443
"Deborah Brumfield",27729.95700000001,134
"Annie Thurman",22991.21399999998,190
"Dennis Kane",19910.936000000005,229
"Chris Selesnick",16180.795999999997,324
"Jill Fjeld",25189.932000000015,162
"Tamara Willingham",30987.725999999984,110
"Tim Brockman",9417.542000000005,504
"Shahid Collister",35365.084,84
"Kunst Miller",29456.821999999986,119
"Evan Bailliet",7117.9760000000015,581
"Joe Elijah",52033.06299999998,28
"Nick Crebassa",49450.43899999998,33
"Neil Französisch",2263.012,735
"Ken Dana",13461.060000000001,392
"Emily Phan",32868.36079999999,98
"Jennifer Jackson",4255.027999999998,688
"Bobby Elias",13568.638000000003,389
"Beth Paige",14302.797,369
"Brosina Hoffman",37532.05100000001,70
"Eleni McCrary",15402.010000000002,343
"Emily Phan",32868.36079999999,98
"Nick Zandusky",14929.960000000003,356
"Lena Cacioppo",15157.131999999992,349
"Sylvia Foulston",19841.221000000005,232
"Katherine Murray",33658.44599999999,91
"Marina Lichtenstein",16337.042999999992,321
"Mick Crebagga",13313.930000000004,398
"Duane Benoit",6931.2519999999995,587
"Luke Weiss",32523.114000000005,101
"Sample Company A",27747.42200000001,133
"Filia McAdams",14245.62,371
"Phillip Flathmann",13236.727999999992,400
"Luke Foster",23583.108999999993,177
"Clay Ludtke",65283.34599999998,16
"Elizabeth Moffitt",13946.158000000001,381
"Max Engle",11450.703199999998,447
"Barry Gonzalez",16793.747999999996,309
"Caroline Jumper",66478.442,15
"Katherine Hughes",18603.611999999997,266
"Sally Hughsby",16645.53950000001,312
"Cindy Schnelling",6422.3385,603
"Pauline Johnson",10945.383999999998,464
"Anne Pryor",9831.303999999996,491
"Joni Wasserman",7464.536000000001,571
"Pete Takahito",923.45,771
"Troy Blackwell",8325.409,541
"Cassandra Brandow",36169.42700000001,78
"Andrew Gjertsen",14032.078999999998,380
"Brian Dahlen",19730.871,234
"Jim Sink",6786.413999999999,592
"Natalie Fritzler",49936.92599999998,31
"Sean Christensen",23826.364000000005,175
"George Ashbrook",23518.625999999997,179
"Craig Yedwab",17400.126000000004,292
"William Brown",36148.859999999986,79
"Dan Lawera",8944.968,517
"Richard Eichhorn",4890.952,667
"Marc Harrigan",14290.381000000001,370
"Edward Hooks",60035.830000000016,20
"Edward Hooks",60035.830000000016,20
"George Ashbrook",23518.625999999997,179
"George Ashbrook",23518.625999999997,179
"Ellis Ballard",26067.058,153
"Hallie Redmond",7795.738000000003,559
"Suzanne McNair",33380.39200000002,93
"Erin Ashbrook",15964.974999999993,328
"Mark Hamilton",14737.082000000004,360
"Sara Luxemburg",18318.061999999994,273
"Nora Pelletier",7372.197999999999,573
"Roy Französisch",5493.962000000001,641
"Brad Eason",10365.901999999993,476
"Jay Kimmel",16257.732000000007,322
"Chad Cunningham",10591.379999999997,469
"Lauren Leatherbury",16447.203999999998,318
"Katrina Edelman",9760.0832,492
"Speros Goranitis",18701.875999999993,265
"Christina Anderson",15889.73719999999,331
"Rob Dowd",17477.393999999997,291
"Vivek Grady",2564.2220000000007,728
"Sally Hughsby",16645.53950000001,312
"Michael Moore",22764.429999999997,194
"Jennifer Ferguson",14228.698,373
"Liz Preis",21920.398999999994,205
"Mike Pelletier",30527.57,114
"Sung Chung",1683.782,748
"Darren Powers",6205.087999999997,614
"Ken Dana",13461.060000000001,392
"Roy Phan",13024.266,414
"Katherine Nockton",15703.721999999994,333
"Tamara Manning",17723.935999999998,282
"Jamie Frazer",13677.535999999998,386
"Muhammed Yedwab",24806.396000000008,164
"Alyssa Tate",7030.864,585
"Jeremy Farry",6497.517999999998,600
"Dave Hallsten",29597.221999999998,116
"Ionia McGrath",17090.16,302
"Keith Herrera",35717.159,81
"Jamie Kunitz",25669.019999999993,156
"Alan Shonely",3445.49,713
"Sonia Cooley",5416.3780000000015,644
"Christine Phan",35329.77500000001,85
"Noel Staavos",17788.923000000006,281
"John Lee",56418.10300000005,21
"Maribeth Dona",22598.382,198
"Robert Dilbeck",16719.782000000007,311
"Nicole Hansen",16039.740000000003,326
"Helen Wasserman",55801.50399999999,23
"Darren Budd",17035.377200000003,304
"Kristina Nunn",12888.180000000004,420
"Ashley Jarboe",11035.439999999997,460
"Craig Leslie",14121.536000000002,377
"Corinna Mitchell",38037.357599999996,67
"Richard Bierner",15978.436000000002,327
"Mark Packer",19236.731999999993,249
"Ryan Crowe",5101.141999999998,660
"Anne Pryor",9831.303999999996,491
"Shaun Weien",17529.244,289
"Ted Butterfield",8807.331,520
"Ryan Crowe",5101.141999999998,660
"Dianna Vittorini",19715.886999999995,236
"Maris LaWare",17529.05,290
"Ruben Ausman",22993.91400000001,188
"Tom Boeckenhauer",54076.44199999998,24
"Dave Brooks",25591.793999999987,157
"Chris Cortes",23415.172,183
