Row ID,Order ID,Customer Name,Segment,City,Region,Category,Sales,Subscription
4890,CA-2016-163167,Randy Ferguson,Corporate,Marietta,South,Office Supplies,1263.3,Premium
4891,CA-2016-135776,Edward Hooks,Corporate,Seattle,West,Office Supplies,8.82,Premium
4892,CA-2016-135776,Edward Hooks,Corporate,Seattle,West,Office Supplies,37.94,Premium
4893,CA-2016-135776,Edward Hooks,Corporate,Seattle,West,Office Supplies,4.2,Premium
4894,CA-2016-135776,Edward Hooks,Corporate,Seattle,West,Office Supplies,227.28,Premium
4895,CA-2016-135776,Edward Hooks,Corporate,Seattle,West,Office Supplies,47.9,Premium
4896,CA-2016-135776,Edward Hooks,Corporate,Seattle,West,Office Supplies,61.96,Premium
4897,CA-2016-135776,Edward Hooks,Corporate,Seattle,West,Office Supplies,1117.92,Premium
4898,US-2014-122021,Anna Chung,Consumer,Parma,East,Furniture,183.372,Premium
4899,US-2014-122021,Anna Chung,Consumer,Parma,East,Office Supplies,7.968,Premium
4900,CA-2016-130484,Sheri Gordon,Consumer,Gresham,West,Office Supplies,26.352,Premium
4901,CA-2017-120936,Christine Abelman,Corporate,Anaheim,West,Office Supplies,481.32,Premium
4902,CA-2017-120936,Christine Abelman,Corporate,Anaheim,West,Office Supplies,13.98,Premium
4903,CA-2017-110884,Shahid Hopkins,Consumer,New York City,East,Office Supplies,25.92,Premium
4904,CA-2017-110884,Shahid Hopkins,Consumer,New York City,East,Office Supplies,91.59,Premium
4905,US-2014-161613,Matt Connell,Corporate,Houston,Central,Furniture,674.058,Premium
4906,US-2014-146353,Jim Epp,Corporate,Concord,East,Office Supplies,22.92,Premium
4907,US-2014-146353,Jim Epp,Corporate,Concord,East,Office Supplies,269.9,Premium
4908,CA-2014-133809,MaryBeth Skach,Consumer,Fairfield,East,Office Supplies,11.808,Premium
4909,CA-2014-133809,MaryBeth Skach,Consumer,Fairfield,East,Technology,9.588,Premium
4910,CA-2017-127306,Brosina Hoffman,Consumer,Johnson City,South,Office Supplies,18.336,Premium
4911,CA-2017-127306,Brosina Hoffman,Consumer,Johnson City,South,Office Supplies,36.288,Premium
4912,CA-2017-127306,Brosina Hoffman,Consumer,Johnson City,South,Technology,111.984,Premium
4913,CA-2017-127306,Brosina Hoffman,Consumer,Johnson City,South,Office Supplies,5.97,Premium
4914,CA-2017-127306,Brosina Hoffman,Consumer,Johnson City,South,Office Supplies,2.508,Premium
4915,CA-2015-161830,Max Engle,Consumer,Seattle,West,Office Supplies,35.96,Premium
4916,CA-2015-161830,Max Engle,Consumer,Seattle,West,Office Supplies,14.952,Premium
4917,CA-2017-163125,Maria Bertelson,Consumer,League City,Central,Office Supplies,67.144,Premium
4918,CA-2017-163125,Maria Bertelson,Consumer,League City,Central,Furniture,254.058,Premium
4919,CA-2016-160304,Brendan Murry,Corporate,Gaithersburg,East,Furniture,173.94,Premium
4920,CA-2016-160304,Brendan Murry,Corporate,Gaithersburg,East,Technology,231.98,Premium
4921,CA-2017-101728,Sonia Cooley,Consumer,Chicago,Central,Office Supplies,2.296,Premium
4922,CA-2017-114055,Mick Hernandez,Home Office,Huntsville,South,Office Supplies,96.08,Premium
4923,CA-2017-114055,Mick Hernandez,Home Office,Huntsville,South,Office Supplies,3.62,Premium
4924,CA-2017-114055,Mick Hernandez,Home Office,Huntsville,South,Office Supplies,629.1,Premium
4925,CA-2017-114055,Mick Hernandez,Home Office,Huntsville,South,Technology,90.48,Premium
4926,CA-2017-126438,Alex Russell,Corporate,Lawrence,East,Office Supplies,14.88,Premium
4927,CA-2017-117653,Mary O'Rourke,Consumer,Chicago,Central,Furniture,91.275,Premium
4928,CA-2017-143245,Alan Dominguez,Home Office,Fairfield,East,Office Supplies,19.44,Premium
4929,CA-2017-143245,Alan Dominguez,Home Office,Fairfield,East,Furniture,897.15,Premium
4930,US-2014-138828,Katherine Ducich,Consumer,New York City,East,Office Supplies,57.75,Premium
4931,US-2014-138828,Katherine Ducich,Consumer,New York City,East,Office Supplies,14.94,Premium
4932,CA-2017-143651,Filia McAdams,Corporate,Seattle,West,Office Supplies,23.1,Premium
4933,CA-2015-106978,Zuschuss Carroll,Consumer,Aurora,West,Office Supplies,12.536,Premium
4934,CA-2015-106978,Zuschuss Carroll,Consumer,Aurora,West,Office Supplies,1.08,Premium
4935,CA-2015-106978,Zuschuss Carroll,Consumer,Aurora,West,Office Supplies,4.512,Premium
4936,CA-2015-155124,Karen Seio,Corporate,Lehi,West,Technology,16.776,Premium
4937,CA-2017-150931,Dennis Pardue,Home Office,Tuscaloosa,South,Office Supplies,33.74,Premium
4938,CA-2014-157147,Brian Dahlen,Consumer,San Francisco,West,Office Supplies,1325.85,Premium
4939,CA-2014-157147,Brian Dahlen,Consumer,San Francisco,West,Furniture,333.999,Premium
4940,CA-2014-157147,Brian Dahlen,Consumer,San Francisco,West,Office Supplies,19.9,Premium
4941,CA-2015-156482,Ivan Liston,Consumer,Wilmington,East,Furniture,1268.82,Premium
4942,CA-2015-156482,Ivan Liston,Consumer,Wilmington,East,Furniture,283.92,Premium
4943,CA-2015-156482,Ivan Liston,Consumer,Wilmington,East,Office Supplies,5.68,Premium
4944,CA-2017-106782,Liz Preis,Consumer,Lafayette,Central,Office Supplies,375.34,Premium
4945,CA-2016-151372,Joseph Holt,Consumer,Redondo Beach,West,Office Supplies,96.08,Premium
4946,CA-2016-151372,Joseph Holt,Consumer,Redondo Beach,West,Office Supplies,11.68,Premium
4947,CA-2016-151372,Joseph Holt,Consumer,Redondo Beach,West,Office Supplies,4.36,Premium
4948,CA-2014-102085,Joy Daniels,Consumer,Seattle,West,Office Supplies,29.24,Premium
4949,CA-2017-107125,Bill Donatelli,Consumer,Los Angeles,West,Office Supplies,117.488,Premium
4950,CA-2017-107125,Bill Donatelli,Consumer,Los Angeles,West,Furniture,18.84,Premium
4951,CA-2016-125815,Denise Leinenbach,Consumer,New York City,East,Office Supplies,12.42,Premium
4952,CA-2015-144190,Nathan Cano,Consumer,Royal Oak,Central,Office Supplies,12.96,Premium
4953,CA-2017-117926,Alan Schoenberger,Corporate,San Francisco,West,Office Supplies,69.48,Premium
4954,CA-2015-153906,Michael Stewart,Corporate,New York City,East,Technology,85.9,Premium
4955,CA-2014-160262,Thomas Seio,Corporate,North Las Vegas,West,Office Supplies,18.06,Premium
4956,CA-2014-160262,Thomas Seio,Corporate,North Las Vegas,West,Office Supplies,79.14,Premium
4957,CA-2014-160262,Thomas Seio,Corporate,North Las Vegas,West,Furniture,37.4,Premium
4958,CA-2015-127607,Joe Kamberova,Consumer,Carrollton,Central,Office Supplies,2.512,Premium
4959,CA-2015-127607,Joe Kamberova,Consumer,Carrollton,Central,Office Supplies,18.864,Premium
4960,CA-2016-166226,Tracy Collins,Home Office,Los Angeles,West,Technology,61.192,Premium
4961,CA-2016-166226,Tracy Collins,Home Office,Los Angeles,West,Office Supplies,67.84,Premium
4962,CA-2014-156587,Aaron Bergman,Consumer,Seattle,West,Furniture,48.712,Premium
4963,CA-2014-156587,Aaron Bergman,Consumer,Seattle,West,Office Supplies,17.94,Premium
4964,CA-2014-156587,Aaron Bergman,Consumer,Seattle,West,Office Supplies,242.94,Premium
4965,CA-2016-141180,Darren Powers,Consumer,Fort Lauderdale,South,Office Supplies,7.764,Premium
4966,CA-2015-109708,Craig Yedwab,Corporate,Columbia,South,Technology,467.04,Premium
4967,CA-2015-122406,Brad Eason,Home Office,Providence,East,Technology,128.85,Premium
4968,CA-2015-122406,Brad Eason,Home Office,Providence,East,Office Supplies,8.4,Premium
4969,CA-2015-122406,Brad Eason,Home Office,Providence,East,Technology,199.98,Premium
4970,CA-2015-122406,Brad Eason,Home Office,Providence,East,Furniture,110.98,Premium
4971,US-2016-153815,Kelly Lampkin,Corporate,Jacksonville,South,Furniture,207.984,Premium
4972,US-2016-153815,Kelly Lampkin,Corporate,Jacksonville,South,Office Supplies,36.112,Premium
4973,US-2016-153815,Kelly Lampkin,Corporate,Jacksonville,South,Furniture,35.568,Premium
4974,US-2016-153815,Kelly Lampkin,Corporate,Jacksonville,South,Office Supplies,88.768,Premium
4975,CA-2016-164896,Penelope Sewall,Home Office,Oceanside,West,Office Supplies,12.9,Premium
4976,CA-2015-142202,Justin Ritter,Corporate,Jacksonville,South,Technology,717.12,Premium
4977,CA-2015-165050,Alan Hwang,Consumer,New York City,East,Office Supplies,21.36,Premium
4978,CA-2015-165050,Alan Hwang,Consumer,New York City,East,Office Supplies,6.688,Premium
4979,CA-2015-165050,Alan Hwang,Consumer,New York City,East,Technology,773.94,Premium
4980,US-2016-131114,Rob Williams,Corporate,Chicago,Central,Office Supplies,20.568,Premium
4981,US-2016-131114,Rob Williams,Corporate,Chicago,Central,Office Supplies,4.356,Premium
4982,US-2016-131114,Rob Williams,Corporate,Chicago,Central,Technology,19.04,Premium
4983,CA-2014-160066,Adam Hart,Corporate,Huntington Beach,West,Office Supplies,5.22,Premium
4984,CA-2016-109925,Irene Maddox,Consumer,San Diego,West,Office Supplies,84.84,Premium
4985,CA-2015-160696,Cyma Kinney,Corporate,Nashville,South,Office Supplies,7.24,Premium
4986,CA-2014-125171,Allen Goldenen,Consumer,New York City,East,Office Supplies,14.4,Premium
4987,CA-2016-149279,Craig Leslie,Home Office,Colorado Springs,West,Office Supplies,15.552,Premium
4988,CA-2016-149279,Craig Leslie,Home Office,Colorado Springs,West,Furniture,1325.76,Premium
4989,CA-2016-149279,Craig Leslie,Home Office,Colorado Springs,West,Office Supplies,3.108,Premium
4990,CA-2017-107321,Arthur Wiediger,Home Office,San Francisco,West,Office Supplies,6.672,Premium
4991,CA-2017-107321,Arthur Wiediger,Home Office,San Francisco,West,Technology,689.408,Premium
4992,US-2017-122714,Henry Goldwyn,Corporate,Chicago,Central,Office Supplies,1889.99,Premium
4993,CA-2015-153038,Robert Barroso,Corporate,Memphis,South,Office Supplies,55.936,Premium
4994,CA-2015-153038,Robert Barroso,Corporate,Memphis,South,Office Supplies,18.432,Premium
4995,CA-2015-153038,Robert Barroso,Corporate,Memphis,South,Furniture,20.32,Premium
4996,CA-2014-132227,Sam Zeldin,Home Office,New York City,East,Office Supplies,52.064,Basic
4997,CA-2017-155824,Karen Seio,Corporate,Raleigh,South,Office Supplies,48.784,Basic
4998,CA-2017-155824,Karen Seio,Corporate,Raleigh,South,Office Supplies,13.092,Basic
4999,CA-2016-129238,Sample Company A,Home Office,Los Angeles,West,Technology,109.592,Basic
5000,CA-2016-129238,Sample Company A,Home Office,Los Angeles,West,Office Supplies,56.7,Basic
5001,CA-2017-159688,Adam Bellavance,Home Office,Los Angeles,West,Technology,79.99,Basic
5002,CA-2016-136126,Eugene Hildebrand,Home Office,Newport News,South,Office Supplies,69.5,Basic
5003,CA-2016-136126,Eugene Hildebrand,Home Office,Newport News,South,Office Supplies,191.6,Basic
5004,CA-2016-155033,Cindy Chapman,Consumer,Los Angeles,West,Office Supplies,10.56,Basic
5005,CA-2014-156006,Tamara Manning,Consumer,Jackson,South,Technology,47.79,Basic
5006,CA-2015-158659,Steve Chapman,Corporate,Richmond,Central,Office Supplies,714.3,Basic
5007,CA-2015-169796,Dean percer,Home Office,New York City,East,Technology,2321.9,Basic
5008,CA-2015-169796,Dean percer,Home Office,New York City,East,Office Supplies,17.94,Basic
5009,CA-2015-102876,Lisa Ryan,Corporate,Philadelphia,East,Office Supplies,9.522,Basic
5010,CA-2015-102876,Lisa Ryan,Corporate,Philadelphia,East,Technology,791.964,Basic
5011,CA-2015-102876,Lisa Ryan,Corporate,Philadelphia,East,Office Supplies,4.923,Basic
5012,US-2017-139647,Todd Sumrall,Corporate,Phoenix,West,Furniture,209.979,Basic
5013,US-2017-160465,Sean Wendt,Home Office,Cleveland,East,Office Supplies,33.93,Basic
5014,US-2017-160465,Sean Wendt,Home Office,Cleveland,East,Office Supplies,222.32,Basic
5015,US-2017-160465,Sean Wendt,Home Office,Cleveland,East,Technology,210.564,Basic
5016,CA-2014-153850,Thea Hendricks,Consumer,Toledo,East,Furniture,35.168,Basic
5017,CA-2014-153850,Thea Hendricks,Consumer,Toledo,East,Technology,1502.376,Basic
5018,CA-2014-127558,Shahid Shariari,Consumer,Los Angeles,West,Furniture,10.11,Basic
5019,CA-2014-127558,Shahid Shariari,Consumer,Los Angeles,West,Technology,772.47,Basic
5020,CA-2014-127558,Shahid Shariari,Consumer,Los Angeles,West,Office Supplies,20.46,Basic
5021,CA-2017-136511,Mary Zewe,Corporate,New York City,East,Office Supplies,347.58,Basic
5022,CA-2016-133795,Jeremy Ellison,Consumer,San Diego,West,Technology,72.64,Basic
5023,CA-2016-133795,Jeremy Ellison,Consumer,San Diego,West,Technology,772.47,Basic
5024,CA-2016-133795,Jeremy Ellison,Consumer,San Diego,West,Furniture,39.92,Basic
5025,US-2017-130953,Roland Fjeld,Consumer,Oklahoma City,Central,Office Supplies,33.48,Basic
5026,US-2017-130953,Roland Fjeld,Consumer,Oklahoma City,Central,Technology,461.97,Basic
5027,US-2017-130953,Roland Fjeld,Consumer,Oklahoma City,Central,Office Supplies,137.62,Basic
5028,US-2017-130953,Roland Fjeld,Consumer,Oklahoma City,Central,Furniture,302.67,Basic
5029,CA-2014-151792,Christina VanderZanden,Consumer,Chicago,Central,Technology,239.976,Basic
5030,CA-2017-139304,Vivek Gonzalez,Consumer,San Francisco,West,Office Supplies,8.34,Basic
5031,CA-2017-139304,Vivek Gonzalez,Consumer,San Francisco,West,Office Supplies,8.57,Basic
5032,CA-2017-139304,Vivek Gonzalez,Consumer,San Francisco,West,Office Supplies,119.616,Basic
5033,CA-2016-155166,Brenda Bowman,Corporate,Vineland,East,Furniture,212.94,Basic
5034,CA-2016-155166,Brenda Bowman,Corporate,Vineland,East,Office Supplies,26.49,Basic
5035,CA-2015-103954,Hallie Redmond,Home Office,Milwaukee,Central,Furniture,687.4,Basic
5036,CA-2014-169803,Scott Cohen,Corporate,Seattle,West,Furniture,653.55,Basic
5037,CA-2014-169803,Scott Cohen,Corporate,Seattle,West,Technology,33.9,Basic
5038,CA-2017-141719,Emily Grady,Consumer,Naperville,Central,Technology,239.96,Basic
5039,CA-2015-136469,Todd Sumrall,Corporate,Wilmington,East,Furniture,199.836,Basic
5040,CA-2015-136469,Todd Sumrall,Corporate,Wilmington,East,Technology,716,Basic
5041,CA-2015-136469,Todd Sumrall,Corporate,Wilmington,East,Office Supplies,221.06,Basic
5042,CA-2016-158694,Arianne Irving,Consumer,Los Angeles,West,Office Supplies,67.71,Basic
5043,CA-2016-158694,Arianne Irving,Consumer,Los Angeles,West,Office Supplies,129.92,Basic
5044,CA-2016-158694,Arianne Irving,Consumer,Los Angeles,West,Furniture,467.46,Basic
5045,CA-2016-158694,Arianne Irving,Consumer,Los Angeles,West,Office Supplies,61.4,Basic
5046,CA-2016-158694,Arianne Irving,Consumer,Los Angeles,West,Office Supplies,720.76,Basic
5047,CA-2016-158694,Arianne Irving,Consumer,Los Angeles,West,Office Supplies,5.184,Basic
5048,CA-2016-158694,Arianne Irving,Consumer,Los Angeles,West,Office Supplies,14.7,Basic
5049,US-2014-104759,Dorothy Dickinson,Consumer,Chicago,Central,Office Supplies,8.134,Basic
5050,US-2014-104759,Dorothy Dickinson,Consumer,Chicago,Central,Technology,79.984,Basic
5051,CA-2015-150511,Adam Bellavance,Home Office,Des Moines,West,Office Supplies,18.54,Basic
5052,CA-2015-134922,Karen Bern,Corporate,Philadelphia,East,Office Supplies,24.4,Basic
5053,US-2017-120607,John Castell,Consumer,Atlanta,South,Office Supplies,195.64,Basic
5054,CA-2015-141243,Amy Hunt,Consumer,Dallas,Central,Technology,398.4,Basic
5055,CA-2015-141243,Amy Hunt,Consumer,Dallas,Central,Office Supplies,7.056,Basic
5056,CA-2015-141243,Amy Hunt,Consumer,Dallas,Central,Furniture,1352.3976,Basic
5057,CA-2015-162166,Neoma Murray,Consumer,Moreno Valley,West,Office Supplies,26.4,Basic
5058,CA-2015-162166,Neoma Murray,Consumer,Moreno Valley,West,Office Supplies,41.88,Basic
5059,CA-2016-120796,Carlos Soltero,Consumer,Philadelphia,East,Office Supplies,99.846,Basic
5060,CA-2016-109722,Theone Pippenger,Consumer,Georgetown,South,Technology,699.98,Basic
5061,CA-2016-109722,Theone Pippenger,Consumer,Georgetown,South,Office Supplies,584.82,Basic
5062,CA-2015-136798,Daniel Lacy,Consumer,Minneapolis,Central,Office Supplies,43.98,Basic
5063,CA-2015-136798,Daniel Lacy,Consumer,Minneapolis,Central,Technology,377.97,Basic
5064,CA-2015-136798,Daniel Lacy,Consumer,Minneapolis,Central,Furniture,123.96,Basic
5065,CA-2017-122196,Christina Anderson,Consumer,Wilmington,East,Technology,391.98,Basic
5066,CA-2017-142090,Shahid Collister,Consumer,Burlington,South,Technology,383.976,Basic
5067,CA-2017-142090,Shahid Collister,Consumer,Burlington,South,Furniture,1781.682,Basic
5068,CA-2017-160934,Tonja Turnell,Home Office,Los Angeles,West,Office Supplies,21.4,Basic
5069,CA-2014-124478,Matt Abelman,Home Office,Trenton,Central,Technology,549.99,Basic
5070,CA-2014-124478,Matt Abelman,Home Office,Trenton,Central,Office Supplies,167.535,Basic
5071,CA-2014-124478,Matt Abelman,Home Office,Trenton,Central,Office Supplies,38.34,Basic
5072,CA-2014-124478,Matt Abelman,Home Office,Trenton,Central,Furniture,53.88,Basic
5073,CA-2014-124478,Matt Abelman,Home Office,Trenton,Central,Technology,299.98,Basic
5074,CA-2015-145485,Justin MacKendrick,Consumer,San Francisco,West,Office Supplies,62.8,Basic
5075,CA-2017-151071,Mick Brown,Consumer,Los Angeles,West,Office Supplies,13.904,Basic
5076,CA-2014-134572,Seth Vernon,Consumer,Houston,Central,Furniture,744.1,Basic
5077,CA-2014-134572,Seth Vernon,Consumer,Houston,Central,Office Supplies,44.84,Basic
5078,CA-2014-134572,Seth Vernon,Consumer,Houston,Central,Furniture,401.59,Basic
5079,CA-2017-143217,Catherine Glotzbach,Home Office,Milwaukee,Central,Office Supplies,18.24,Basic
5080,US-2017-133312,Bradley Drucker,Consumer,San Francisco,West,Furniture,359.499,Basic
5081,US-2017-133312,Bradley Drucker,Consumer,San Francisco,West,Office Supplies,10.48,Basic
5082,US-2015-137533,Jim Kriz,Home Office,Cleveland,East,Office Supplies,20.736,Basic
5083,CA-2016-155138,Jill Matthias,Consumer,Monroe,South,Technology,35.168,Basic
5084,CA-2016-155138,Jill Matthias,Consumer,Monroe,South,Office Supplies,64.704,Basic
5085,CA-2016-108350,Scot Coram,Corporate,Lowell,East,Office Supplies,105.52,Basic
5086,CA-2015-144302,Maria Etezadi,Home Office,Dallas,Central,Office Supplies,5.792,Basic
5087,CA-2015-109001,Katherine Nockton,Corporate,Philadelphia,East,Technology,466.158,Basic
5088,CA-2015-109001,Katherine Nockton,Corporate,Philadelphia,East,Technology,10.312,Basic
5089,CA-2015-109001,Katherine Nockton,Corporate,Philadelphia,East,Office Supplies,2.556,Basic
5090,CA-2017-132738,Harry Marie,Corporate,Loveland,West,Office Supplies,7.968,Basic
5091,CA-2017-132738,Harry Marie,Corporate,Loveland,West,Office Supplies,8.784,Basic
5092,CA-2017-156720,Jill Matthias,Consumer,Loveland,West,Office Supplies,3.024,Basic
5093,CA-2015-119102,Kristen Hastings,Corporate,Woonsocket,East,Office Supplies,51.45,Basic
5094,US-2014-140452,Berenike Kampe,Consumer,Chicago,Central,Office Supplies,14.016,Basic
5095,US-2014-140452,Berenike Kampe,Consumer,Chicago,Central,Furniture,214.95,Basic
5096,US-2014-140452,Berenike Kampe,Consumer,Chicago,Central,Technology,35.04,Basic
5097,US-2014-140452,Berenike Kampe,Consumer,Chicago,Central,Furniture,10.776,Basic
5098,US-2014-140452,Berenike Kampe,Consumer,Chicago,Central,Office Supplies,4.6,Basic
5099,US-2014-140452,Berenike Kampe,Consumer,Chicago,Central,Office Supplies,35.168,Basic
